Docket Number,Violation Date,Violation Address,Issuing Department Code,Imposed Fine Detailed
22DT001097,02/03/2022,2621 N HAMPDEN CT,TRANPORT,$150.00
22DT001098,02/03/2022,117 S CLINTON ST,TRANPORT,$150.00
22DT001099,02/03/2022,350 W GRAND ,TRANPORT,$150.00
22DT001100,02/03/2022,626 W ARLINGTON PL,TRANPORT,$150.00
22DT001105,02/07/2022,849 N DEARBORN ,TRANPORT,$50.00
22DT001105,02/07/2022,849 N DEARBORN ,TRANPORT,$500.00
22DT001107,02/03/2022,849 N DEARBORN ,TRANPORT,$50.00
22DT001107,02/03/2022,849 N DEARBORN ,TRANPORT,$500.00
22DT001108,02/03/2022,924 N CLARK ,TRANPORT,$150.00
22DT001108,02/03/2022,924 N CLARK ,TRANPORT,$500.00
22DT001109,02/03/2022,2300 N CLYBOURN ,TRANPORT,$500.00
22DT001110,02/03/2022,241 W SCOTT ST,TRANPORT,$50.00
22DT001111,02/03/2022,1982 N CLYBOURN ,TRANPORT,$150.00
22DT001111,02/03/2022,1982 N CLYBOURN ,TRANPORT,$500.00
22DT001115,02/07/2022,3540 S NORMAL ,TRANPORT,$0.00
22DT001116,02/07/2022,535 W 32ND ST,TRANPORT,$150.00
22DT001119,02/01/2022,2401 W HADDON ,TRANPORT,$0.00
22DT001120,02/01/2022,2301 N ELSTON ,TRANPORT,$150.00
22DT001121,02/01/2022,2759 W ARMITAGE ,TRANPORT,$500.00
22DT001124,01/31/2022,2536 N ELSTON ,TRANPORT,$500.00
22DT001125,01/31/2022,2435 N ASHLAND ,TRANPORT,$500.00
22DT001126,01/31/2022,1800 W ARMITAGE ,TRANPORT,$150.00
22DT001127,01/31/2022,1645 W FULLERTON ,TRANPORT,$50.00
22DT001128,01/04/2022,722 E 47TH ST,TRANPORT,$500.00
22DT001129,01/05/2022,5257 S PRIARIE ,TRANPORT,$0.00
22DT001129,01/05/2022,5257 S PRIARIE ,TRANPORT,$150.00
22DT001130,01/10/2022,618 S WABASH ,TRANPORT,$150.00
22DT001131,01/10/2022,1830 S WABASH ,TRANPORT,$500.00
22DT001132,01/10/2022,1836 S WABASH ,TRANPORT,$0.00
22DT001132,01/10/2022,1836 S WABASH ,TRANPORT,$150.00
22DT001133,01/10/2022,1522 S WABASH ,TRANPORT,$0.00
22DT001134,01/07/2022,914 S WABASH ,TRANPORT,$150.00
22DT001135,01/06/2022,6224 S PULASKI RD,TRANPORT,$150.00
22DT001136,01/12/2022,5301 S ARCHER ,TRANPORT,$150.00
22DT001137,01/12/2022,5325 S ARCHER ,TRANPORT,$500.00
22DT001138,01/12/2022,5315 S ARCHER ,TRANPORT,$150.00
22DT001139,01/25/2022,2416 W 43RD ST,TRANPORT,$0.00
22DT001140,01/25/2022,3224 W 55TH ST,TRANPORT,$150.00
22DT001140,01/25/2022,3224 W 55TH ST,TRANPORT,$500.00
22DT001141,01/25/2022,4826 S PULASKI RD,TRANPORT,$150.00
22DT001142,01/25/2022,4425 W 63RD ST,TRANPORT,$0.00
22DT001142,01/25/2022,4425 W 63RD ST,TRANPORT,$500.00
22DT001143,01/25/2022,4722 S PULASKI RD,TRANPORT,$50.00
22DT001144,01/05/2022,21 E 16TH ST,TRANPORT,$150.00
22DT001145,01/05/2022,1608 S WABASH ,TRANPORT,$150.00
22DT001146,01/07/2022,834 S MICHIGAN ,TRANPORT,$150.00
22DT001146,01/07/2022,834 S MICHIGAN ,TRANPORT,$500.00
22DT001147,01/05/2022,2545 S STATE ST,TRANPORT,$150.00
22DT001147,01/05/2022,2545 S STATE ST,TRANPORT,$500.00
22DT001148,01/07/2022,4656 S LAKE PARK ,TRANPORT,$50.00
22DT001149,01/05/2022,4354 S DREXEL ,TRANPORT,$50.00
22DT001150,01/05/2022,2609 S STATE ST,TRANPORT,$50.00
22DT001150,01/05/2022,2609 S STATE ST,TRANPORT,$500.00
22DT001151,01/04/2022,700 E 47TH ST,TRANPORT,$150.00
22DT001151,01/04/2022,700 E 47TH ST,TRANPORT,$500.00
22DT001152,01/04/2022,4357 S CHAMPLAIN ,TRANPORT,$150.00
22DT001154,02/07/2022,6400 W NORTH ,TRANPORT,$150.00
22DT001155,02/08/2022,6600 W NORTH ,TRANPORT,$150.00
22DT001156,02/07/2022,3145 N NORDICA ,TRANPORT,$150.00
22DT001157,02/07/2022,2352 N NORDICA ,TRANPORT,$150.00
22DT001158,02/09/2022,2301 N HARLEM ,TRANPORT,$0.00
22DT001158,02/09/2022,2301 N HARLEM ,TRANPORT,$150.00
22DT001159,02/09/2022,3714 N CENTRAL ,TRANPORT,$150.00
22DT001160,02/09/2022,6420 W FULLERTON ,TRANPORT,$0.00
22DT001161,02/09/2022,6460 W FULLERTON ,TRANPORT,$500.00
22DT001165,02/14/2022,1431 W 21ST ST,TRANPORT,$50.00
22DT001169,02/07/2022,37 S SANGAMON ST,TRANPORT,$150.00
22DT001170,02/08/2022,705 S JEFFERSON ,TRANPORT,$150.00
22DT001171,02/08/2022,1828 S WENTWORTH ,TRANPORT,$150.00
22DT001172,02/04/2022,500 W 18TH ST,TRANPORT,$150.00
22DT001173,02/04/2022,2336 S PRINCETON ST,TRANPORT,$500.00
22DT001174,01/31/2022,1800 W 17TH ST,TRANPORT,$150.00
22DT001175,02/04/2022,2266 N ELSTON ,TRANPORT,$150.00
22DT001176,02/04/2022,2244 N ELSTON ,TRANPORT,$150.00
22DT001177,02/04/2022,2627 N WESTERN ,TRANPORT,$500.00
22DT001178,02/04/2022,3000 W DIVERSEY ,TRANPORT,$50.00
22DT001180,02/04/2022,1768 W ARMITAGE ,TRANPORT,$150.00
22DT001181,02/07/2022,2854 N ASHLAND ,TRANPORT,$150.00
22DT001182,02/04/2022,2244 N LISTER ,TRANPORT,$150.00
22DT001183,02/07/2022,3303 N HOYNE ,TRANPORT,$500.00
22DT001184,02/07/2022,2156 W SCHOOL ST,TRANPORT,$150.00
22DT001185,02/07/2022,1753 N MAPLEWOOD ,TRANPORT,$150.00
22DT001186,02/07/2022,2158 W BARRY ,TRANPORT,$500.00
22DT001187,02/07/2022,1700 W WELLINGTON ,TRANPORT,$150.00
22DT001188,02/07/2022,1310 W WELLINGTON ,TRANPORT,$150.00
22DT001189,02/07/2022,3430 N BELL ,TRANPORT,$500.00
22DT001190,02/09/2022,3236 W WALNUT ST,TRANPORT,$0.00
22DT001190,02/09/2022,3236 W WALNUT ST,TRANPORT,$150.00
22DT001191,02/09/2022,3238 W WALNUT ST,TRANPORT,$0.00
22DT001191,02/09/2022,3238 W WALNUT ST,TRANPORT,$150.00
22DT001192,02/09/2022,3234 W WALNUT ST,TRANPORT,$0.00
22DT001192,02/09/2022,3234 W WALNUT ST,TRANPORT,$150.00
22DT001198,02/09/2022,3302 W WALNUT ST,TRANPORT,$0.00
22DT001198,02/09/2022,3302 W WALNUT ST,TRANPORT,$150.00
22DT001199,02/09/2022,3232 W WALNUT ST,TRANPORT,$500.00
22DT001201,01/31/2022,528 S WESTERN ,TRANPORT,$0.00
22DT001201,01/31/2022,528 S WESTERN ,TRANPORT,$50.00
22DT001201,01/31/2022,528 S WESTERN ,TRANPORT,$500.00
22DT001202,01/31/2022,2503 W CERMAK RD,TRANPORT,$500.00
22DT001203,01/01/2001,2551 W CERMAK RD,TRANPORT,$150.00
22DT001204,01/31/2022,3828 W ADAMS ST,TRANPORT,$150.00
22DT001206,02/08/2022,3150 N HARLEM ,TRANPORT,$150.00
22DT001207,02/07/2022,2059 N NATCHEZ ,TRANPORT,$50.00
22DT001207,02/07/2022,2059 N NATCHEZ ,TRANPORT,$150.00
22DT001208,02/07/2022,2415 N NEWCASTLE ,TRANPORT,$0.00
22DT001209,02/07/2022,6701 W BELMONT ,TRANPORT,$150.00
22DT001210,02/08/2022,5952 W ADDISON ST,TRANPORT,$0.00
22DT001211,02/08/2022,6850 W BELMONT ,TRANPORT,$500.00
22DT001212,02/08/2022,6840 W BELMONT ,TRANPORT,$0.00
22DT001212,02/08/2022,6840 W BELMONT ,TRANPORT,$150.00
22DT001213,02/09/2022,5233 W DIVERSEY ,TRANPORT,$150.00
22DT001214,02/09/2022,6440 W FULLERTON ,TRANPORT,$500.00
22DT001215,02/03/2022,3355 W 55TH ST,TRANPORT,$150.00
22DT001217,02/03/2022,4901 S PULASKI RD,TRANPORT,$150.00
22DT001221,01/11/2022,835 E 35TH ST,TRANPORT,$50.00
22DT001222,01/11/2022,3807 S COTTAGE GROVE ,TRANPORT,$0.00
22DT001223,01/11/2022,812 E 41ST ST,TRANPORT,$0.00
22DT001223,01/11/2022,812 E 41ST ST,TRANPORT,$150.00
22DT001223,01/11/2022,812 E 41ST ST,TRANPORT,$500.00
22DT001224,01/27/2022,2251 S STATE ST,TRANPORT,$50.00
22DT001225,01/25/2022,2 E CERMAK RD,TRANPORT,$50.00
22DT001226,01/10/2022,1819 S STATE ST,TRANPORT,$500.00
22DT001227,01/25/2022,834 S MICHIGAN ,TRANPORT,$150.00
22DT001228,01/11/2022,2559 S FEDERAL ST,TRANPORT,$0.00
22DT001228,01/11/2022,2559 S FEDERAL ST,TRANPORT,$150.00
22DT001229,01/11/2022,3635 S LAKE PARK ,TRANPORT,$150.00
22DT001230,02/10/2022,1493 N LARRABEE ST,TRANPORT,$50.00
22DT001231,02/07/2022,914 W HUBBARD ,TRANPORT,$500.00
22DT001232,02/10/2022,326 W SCHILLER ,TRANPORT,$0.00
22DT001232,02/10/2022,326 W SCHILLER ,TRANPORT,$150.00
22DT001233,02/10/2022,1366 W HURON ,TRANPORT,$500.00
22DT001235,02/10/2022,1440 W HUBBARD ST,TRANPORT,$150.00
22DT001236,02/15/2022,2129 N OAKLEY ,TRANPORT,$500.00
22DT001254,02/14/2022,5201 W WELLINGTON ,TRANPORT,$0.00
22DT001257,02/07/2022,5024 S KEDVALE ,TRANPORT,$500.00
22DT001258,02/07/2022,4201 W 69TH ST,TRANPORT,$500.00
22DT001259,02/07/2022,5201 S CICERO ,TRANPORT,$150.00
22DT001260,02/07/2022,5255 S CICERO ,TRANPORT,$150.00
22DT001261,02/07/2022,6401 W ARCHER ,TRANPORT,$150.00
22DT001261,02/07/2022,6401 W ARCHER ,TRANPORT,$500.00
22DT001262,02/15/2022,917 W 34TH ST,TRANPORT,$50.00
22DT001263,02/18/2022,3432 S NORMAL ,TRANPORT,$110.00
22DT001274,02/10/2022,1888 N MAUD ,TRANPORT,$150.00
22DT001276,02/19/2022,5700 N WESTERN ,TRANPORT,$50.00
22DT001278,02/19/2022,2759 N MOZART ,TRANPORT,$150.00
22DT001279,02/19/2022,6252 N PULASKI RD,TRANPORT,$500.00
22DT001282,02/18/2022,2736 S WELLS ,TRANPORT,$150.00
22DT001283,02/14/2022,3329 S MAY ,TRANPORT,$500.00
22DT001284,02/16/2022,2021 W THOMAS ,TRANPORT,$500.00
22DT001285,02/15/2022,924 N CLARK ,TRANPORT,$150.00
22DT001285,02/15/2022,924 N CLARK ,TRANPORT,$500.00
22DT001286,02/15/2022,3401 S MORGAN ,TRANPORT,$150.00
22DT001287,02/18/2022,2701 S WELLS ,TRANPORT,$0.00
22DT001287,02/18/2022,2701 S WELLS ,TRANPORT,$150.00
22DT001303,01/30/2022,5029 N WESTERN ,TRANPORT,$0.00
22DT001304,02/07/2022,6001 N WESTERN ,TRANPORT,$50.00
22DT001305,02/07/2022,6226 N CALIFORNIA ,TRANPORT,$500.00
22DT001306,01/30/2022,3438 W PETERSON ,TRANPORT,$150.00
22DT001307,01/30/2022,5055 N WESTERN ,TRANPORT,$0.00
22DT001308,02/07/2022,6163 N LINCOLN ,TRANPORT,$150.00
22DT001309,01/30/2022,2703 W TOWHY ,TRANPORT,$500.00
22DT001311,02/09/2022,5001 N PULASKI RD,TRANPORT,$150.00
22DT001312,02/07/2022,6200 N LINCOLN ,TRANPORT,$50.00
22DT001313,02/07/2022,3332 W FOSTER ,TRANPORT,$150.00
22DT001315,02/09/2022,6542 N CLARK ST,TRANPORT,$50.00
22DT001315,02/09/2022,6542 N CLARK ST,TRANPORT,$150.00
22DT001315,02/09/2022,6542 N CLARK ST,TRANPORT,$500.00
22DT001316,02/14/2022,1954 W PETERSON ,TRANPORT,$150.00
22DT001317,02/10/2022,3332 W FOSTER ,TRANPORT,$0.00
22DT001317,02/10/2022,3332 W FOSTER ,TRANPORT,$150.00
22DT001320,02/09/2022,1301 W BELMONT ,TRANPORT,$500.00
22DT001321,02/09/2022,1225 W GEORGE ST,TRANPORT,$500.00
22DT001322,02/09/2022,1455 W OAKDALE ,TRANPORT,$150.00
22DT001322,02/09/2022,1455 W OAKDALE ,TRANPORT,$500.00
22DT001323,02/09/2022,1500 W OAKDALE ,TRANPORT,$50.00
22DT001323,02/09/2022,1500 W OAKDALE ,TRANPORT,$500.00
22DT001328,02/09/2022,3342 W WALNUT ST,TRANPORT,$500.00
22DT001329,02/09/2022,3543 W WALNUT ST,TRANPORT,$50.00
22DT001329,02/09/2022,3543 W WALNUT ST,TRANPORT,$500.00
22DT001330,02/09/2022,3344 W WALNUT ST,TRANPORT,$50.00
22DT001330,02/09/2022,3344 W WALNUT ST,TRANPORT,$150.00
22DT001331,02/09/2022,3200 W LAKE ST,TRANPORT,$150.00
22DT001333,02/09/2022,3328 W WALNUT ST,TRANPORT,$500.00
22DT001342,01/27/2022,6107 S HARLEM ,TRANPORT,$0.00
22DT001342,01/27/2022,6107 S HARLEM ,TRANPORT,$500.00
22DT001343,01/27/2022,5450 S NEWLAND ,TRANPORT,$150.00
22DT001344,01/31/2022,6318 S HERMITAGE ,TRANPORT,$500.00
22DT001345,01/31/2022,6316 S HERMITAGE ,TRANPORT,$0.00
22DT001345,01/31/2022,6316 S HERMITAGE ,TRANPORT,$150.00
22DT001346,02/01/2022,6301 S KNOX ,TRANPORT,$50.00
22DT001346,02/01/2022,6301 S KNOX ,TRANPORT,$500.00
22DT001347,02/01/2022,5285 S ARCHER ,TRANPORT,$150.00
22DT001349,01/25/2022,7018 S CLYDE ,TRANPORT,$0.00
22DT001349,01/25/2022,7018 S CLYDE ,TRANPORT,$500.00
22DT001352,01/27/2022,10015 S AVENUE L ,TRANPORT,$150.00
22DT001353,01/26/2022,7549 S JEFFERY ,TRANPORT,$500.00
22DT001354,01/26/2022,2000 E 75TH ST,TRANPORT,$150.00
22DT001355,01/25/2022,7024 S CLYDE ,TRANPORT,$150.00
22DT001356,01/26/2022,7917 S EUCLID ,TRANPORT,$500.00
22DT001359,02/08/2022,17 E SCOTT ST,TRANPORT,$150.00
22DT001360,02/08/2022,949 N HOYNE ,TRANPORT,$150.00
22DT001361,02/08/2022,1858 N SEDGWICK ST,TRANPORT,$150.00
22DT001362,02/08/2022,2200 N KENMORE ,TRANPORT,$0.00
22DT001362,02/08/2022,2200 N KENMORE ,TRANPORT,$150.00
22DT001363,02/04/2022,1100 W WEBSTER ,TRANPORT,$500.00
22DT001364,02/04/2022,115 N WABASH ,TRANPORT,$150.00
22DT001365,02/04/2022,600 S WABASH ,TRANPORT,$150.00
22DT001367,02/07/2022,417 W SUPERIOR ST,TRANPORT,$0.00
22DT001367,02/07/2022,417 W SUPERIOR ST,TRANPORT,$150.00
22DT001368,02/04/2022,350 N DEARBORN ST,TRANPORT,$0.00
22DT001368,02/04/2022,350 N DEARBORN ST,TRANPORT,$150.00
22DT001376,02/08/2022,2533 N GREENVIEW ,TRANPORT,$150.00
22DT001378,02/08/2022,355 W 26TH ST,TRANPORT,$0.00
22DT001380,02/08/2022,345 W 26TH ST,TRANPORT,$150.00
22DT001381,02/08/2022,343 W 26TH ST,TRANPORT,$150.00
22DT001382,02/08/2022,341 W 26TH ST,TRANPORT,$0.00
22DT001386,01/01/2001,440 N ABERDEEN ,TRANPORT,$150.00
22DT001387,02/08/2022,100  UNKNOWN ,TRANPORT,$0.00
22DT001388,02/08/2022,3125 W CARROLL ,TRANPORT,$0.00
22DT001389,02/09/2022,3637 W DIVISION ST,TRANPORT,$500.00
22DT001390,02/09/2022,500 S CALIFORNIA ,TRANPORT,$500.00
22DT001394,02/04/2022,4501 W DIVERSEY ,TRANPORT,$150.00
22DT001395,02/04/2022,4810 W DIVERSEY ,TRANPORT,$0.00
22DT001395,02/04/2022,4810 W DIVERSEY ,TRANPORT,$150.00
22DT001396,02/04/2022,3201 W ADDISON ST,TRANPORT,$50.00
22DT001397,02/04/2022,4645 W DIVERSEY ,TRANPORT,$150.00
22DT001397,02/04/2022,4645 W DIVERSEY ,TRANPORT,$500.00
22DT001401,02/09/2022,2739 N SOUTHPORT ,TRANPORT,$500.00
22DT001402,02/09/2022,1359 W DIVERSEY ,TRANPORT,$150.00
22DT001403,02/07/2022,1223 W WELLINGTON ,TRANPORT,$150.00
22DT001404,02/08/2022,1360 W FLETCHER ST,TRANPORT,$150.00
22DT001405,02/08/2022,2807 N CLYBOURN ,TRANPORT,$0.00
22DT001406,02/08/2022,2900 N RACINE ,TRANPORT,$150.00
22DT001407,02/08/2022,3168 N LINCOLN ,TRANPORT,$150.00
22DT001408,02/09/2022,1203 W FLETCHER ST,TRANPORT,$150.00
22DT001411,02/07/2022,1233 W WELLINGTON ,TRANPORT,$150.00
22DT001411,02/07/2022,1233 W WELLINGTON ,TRANPORT,$500.00
22DT001412,02/07/2022,1237 W WELLINGTON ,TRANPORT,$150.00
22DT001413,02/07/2022,1331 W WELLINGTON ,TRANPORT,$0.00
22DT001414,02/07/2022,1309 W WELLINGTON ,TRANPORT,$150.00
22DT001423,02/15/2022,3400 W FULTON ,TRANPORT,$0.00
22DT001423,02/15/2022,3400 W FULTON ,TRANPORT,$50.00
22DT001423,02/15/2022,3400 W FULTON ,TRANPORT,$500.00
22DT001424,02/16/2022,331 N HOMAN ,TRANPORT,$0.00
22DT001478,02/25/2022,4501 N SHERIDAN RD,TRANPORT,$150.00
22DT001479,02/25/2022,2742 W MONTROSE ,TRANPORT,$50.00
22DT001480,02/25/2022,2449 W LAWRENCE ,TRANPORT,$150.00
22DT001481,02/25/2022,4632 N KEDZIE ,TRANPORT,$150.00
22DT001482,02/26/2022,3232 W IRVING PARK ,TRANPORT,$0.00
22DT001483,02/26/2022,3301 W IRVING PARK RD,TRANPORT,$500.00
22DT001484,02/26/2022,3119 W IRVING PARK RD,TRANPORT,$150.00
22DT001485,02/26/2022,3023 W IRVING PARK RD,TRANPORT,$150.00
22DT001487,02/25/2022,4860 N CALIFORNIA ,TRANPORT,$0.00
22DT001490,02/25/2022,5828 N LINCOLN ,TRANPORT,$50.00
22DT001490,02/25/2022,5828 N LINCOLN ,TRANPORT,$150.00
22DT001493,02/16/2022,3334 W SUNNYSIDE ,TRANPORT,$150.00
22DT001496,02/15/2022,3100 W WILSON ,TRANPORT,$500.00
22DT001506,02/28/2022,2218 N ST LOUIS ,TRANPORT,$50.00
22DT001506,02/28/2022,2218 N ST LOUIS ,TRANPORT,$150.00
22DT001521,02/08/2022,4910 S DAMEN ,TRANPORT,$500.00
22DT001522,02/08/2022,4400 S WASHTENAW ,TRANPORT,$150.00
22DT001523,02/08/2022,4385 S ARCHER ,TRANPORT,$150.00
22DT001524,02/08/2022,5315 S ARCHER ,TRANPORT,$150.00
22DT001525,02/15/2022,7052 W 58TH ST,TRANPORT,$500.00
22DT001527,02/07/2022,6944 W ARCHER ,TRANPORT,$150.00
22DT001530,01/27/2022,1600 E 89TH ST,TRANPORT,$0.00
22DT001530,01/27/2022,1600 E 89TH ST,TRANPORT,$150.00
22DT001531,01/27/2022,1601 E 89TH ST,TRANPORT,$0.00
22DT001531,01/27/2022,1601 E 89TH ST,TRANPORT,$150.00
22DT001533,02/07/2022,7450 N SHERIDAN RD,TRANPORT,$150.00
22DT001549,02/25/2022,924 N CLARK ST,TRANPORT,$0.00
22DT001549,02/25/2022,924 N CLARK ST,TRANPORT,$150.00
22DT001556,02/08/2022,5002 S PRAIRIE ,TRANPORT,$150.00
22DT001557,02/04/2022,3866 S ELLIS ,TRANPORT,$500.00
22DT001558,02/15/2022,4630 S GREENWOOD ,TRANPORT,$0.00
22DT001558,02/15/2022,4630 S GREENWOOD ,TRANPORT,$500.00
22DT001559,02/10/2022,2251 S STATE ST,TRANPORT,$50.00
22DT001560,02/07/2022,1345 S MICHIGAN ,TRANPORT,$0.00
22DT001560,02/07/2022,1345 S MICHIGAN ,TRANPORT,$500.00
22DT001561,02/04/2022,2155 S STATE ST,TRANPORT,$50.00
22DT001562,02/07/2022,562 E OAKWOOD ,TRANPORT,$0.00
22DT001562,02/07/2022,562 E OAKWOOD ,TRANPORT,$50.00
22DT001562,02/07/2022,562 E OAKWOOD ,TRANPORT,$500.00
22DT001563,02/08/2022,29 E BALBO ,TRANPORT,$0.00
22DT001564,02/04/2022,600 E 51ST ST,TRANPORT,$50.00
22DT001565,02/08/2022,2831 S MICHIGAN ,TRANPORT,$0.00
22DT001565,02/08/2022,2831 S MICHIGAN ,TRANPORT,$150.00
22DT001566,02/08/2022,250 E 29TH ST,TRANPORT,$0.00
22DT001566,02/08/2022,250 E 29TH ST,TRANPORT,$150.00
22DT001567,02/04/2022,4301 S GREENWOOD ,TRANPORT,$50.00
22DT001567,02/04/2022,4301 S GREENWOOD ,TRANPORT,$500.00
22DT001568,02/07/2022,4301 S GREENWOOD ,TRANPORT,$0.00
22DT001568,02/07/2022,4301 S GREENWOOD ,TRANPORT,$500.00
22DT001569,02/09/2022,5050 S MICHIGAN ,TRANPORT,$150.00
22DT001570,02/04/2022,1801 S STATE ST,TRANPORT,$150.00
22DT001571,02/04/2022,808 E 37TH ST,TRANPORT,$150.00
22DT001572,02/07/2022,4147 S COTTAGE GROVE ,TRANPORT,$500.00
22DT001573,02/14/2022,1203 E 50TH ST,TRANPORT,$0.00
22DT001573,02/14/2022,1203 E 50TH ST,TRANPORT,$150.00
22DT001574,02/04/2022,1803 S STATE ST,TRANPORT,$150.00
22DT001575,02/09/2022,340 E 35TH ST,TRANPORT,$500.00
22DT001576,01/31/2022,412 E 31ST ST,TRANPORT,$150.00
22DT001577,02/03/2022,4342 S CHAMPLAIN ,TRANPORT,$0.00
22DT001578,02/09/2022,329 E 35TH ST,TRANPORT,$500.00
22DT001589,03/01/2022,225 W CORNELIA ,TRANPORT,$150.00
22DT001590,02/28/2022,6605 W BELMONT ,TRANPORT,$0.00
22DT001590,02/28/2022,6605 W BELMONT ,TRANPORT,$150.00
22DT001591,02/28/2022,6603 W BELMONT ,TRANPORT,$0.00
22DT001591,02/28/2022,6603 W BELMONT ,TRANPORT,$150.00
22DT001592,02/28/2022,6601 W BELMONT ,TRANPORT,$0.00
22DT001592,02/28/2022,6601 W BELMONT ,TRANPORT,$150.00
22DT001593,02/28/2022,6555 W BELMONT ,TRANPORT,$0.00
22DT001593,02/28/2022,6555 W BELMONT ,TRANPORT,$150.00
22DT001594,03/01/2022,2021 N OAKLEY ,TRANPORT,$0.00
22DT001594,03/01/2022,2021 N OAKLEY ,TRANPORT,$150.00
22DT001606,03/02/2022,1345 W ESTES ,TRANPORT,$150.00
22DT001606,03/02/2022,1345 W ESTES ,TRANPORT,$350.00
22DT001627,02/19/2022,5056 N SHERIDAN RD,TRANPORT,$150.00
22DT001629,02/19/2022,2100 W DEVON ,TRANPORT,$150.00
22DT001630,02/18/2022,1920 W PETERSON ,TRANPORT,$150.00
22DT001750,03/11/2022,2419 W MCLEAN ,TRANPORT,$150.00
22DT001815,02/07/2022,7101 S ASHLAND ,TRANPORT,$500.00
22DT001816,02/07/2022,7059 S ASHLAND ,TRANPORT,$50.00
22DT001817,02/08/2022,3645 W 79TH ST,TRANPORT,$50.00
22DT001818,02/03/2022,8247 S HALSTED ST,TRANPORT,$500.00
22DT001819,02/03/2022,2801 W 71ST ST,TRANPORT,$150.00
22DT001820,02/03/2022,7050 S DAMEN ,TRANPORT,$0.00
22DT001821,02/03/2022,6649 S HALSTED ST,TRANPORT,$500.00
22DT001822,02/03/2022,7600 S HALSTED ST,TRANPORT,$500.00
22DT001823,02/09/2022,7901 S DAMEN ,TRANPORT,$150.00
22DT001858,02/04/2022,1303 E HYDE PARK ,TRANPORT,$0.00
22DT001858,02/04/2022,1303 E HYDE PARK ,TRANPORT,$150.00
22DT002247,04/04/2022,3220 S SHIELDS ,TRANPORT,$0.00
22DT003307,06/22/2022,2323 W NORTH ,TRANPORT,$0.00
22DT003307,06/22/2022,2323 W NORTH ,TRANPORT,$500.00
22DT003519,07/08/2022,7441 N ROGERS ,TRANPORT,$0.00
22DT003519,07/08/2022,7441 N ROGERS ,TRANPORT,"$1,000.00"
22DT004351,08/24/2022,2834 W DIVERSEY ,TRANPORT,$0.00
22DT004351,08/24/2022,2834 W DIVERSEY ,TRANPORT,$150.00
22DT005530,10/26/2022,4616 N MONTICELLO ,TRANPORT,$0.00
22DT005980,12/15/2022,3229 N CICERO ,TRANPORT,$0.00
23DT000043,12/23/2022,451 W DIVERSEY ,TRANPORT,$60.00
23DT000087,12/23/2022,4501 W DIVERSEY ,TRANPORT,$50.00
23DT000087,12/23/2022,4501 W DIVERSEY ,TRANPORT,$150.00
23DT000147,12/28/2022,4804 W DIVERSEY ,TRANPORT,$0.00
23DT000147,12/28/2022,4804 W DIVERSEY ,TRANPORT,$150.00
23DT000148,12/28/2022,4557 W DIVERSEY ,TRANPORT,$500.00
23DT000149,12/27/2022,3036 N LINCOLN ,TRANPORT,$500.00
23DT000243,11/23/2022,1345 W ESTES ,TRANPORT,$0.00
23DT000243,11/23/2022,1345 W ESTES ,TRANPORT,$500.00
23DT000411,01/30/2023,4800 N SPRINGFIELD ,TRANPORT,$150.00
23DT000412,01/30/2023,3900 W LAWRENCE ,TRANPORT,$150.00
23DT000415,01/27/2023,3110 W 61ST ST,TRANPORT,$0.00
23DT000416,01/24/2023,3110 W 61ST ST,TRANPORT,$0.00
23DT000417,01/26/2023,3110 W 61ST ST,TRANPORT,$0.00
23DT000418,01/19/2023,3110 W 61ST ST,TRANPORT,$0.00
23DT000422,01/17/2023,3110 W 61ST ST,TRANPORT,$0.00
23DT000423,01/25/2023,3110 W 61ST ST,TRANPORT,$0.00
23DT000429,01/30/2023,4747 N TROY ST,TRANPORT,$150.00
23DT000430,01/30/2023,5050 N LINCOLN ,TRANPORT,$150.00
23DT000431,01/30/2023,3816 N WESTERN ,TRANPORT,$500.00
23DT000432,01/30/2023,2424 W CATALPA ,TRANPORT,$150.00
23DT000433,02/01/2023,3020 N ASHLAND ,TRANPORT,$500.00
23DT000434,02/01/2023,2325 W BARRY ,TRANPORT,$500.00
23DT000436,01/31/2023,1248 N PAULINA ST,TRANPORT,$0.00
23DT000436,01/31/2023,1248 N PAULINA ST,TRANPORT,$500.00
23DT000437,01/31/2023,1419 N WICKER PARK ,TRANPORT,$50.00
23DT000438,01/31/2023,1923 W WABANSIA ,TRANPORT,$150.00
23DT000439,01/31/2023,2236 W LYNDALE ST,TRANPORT,$150.00
23DT000440,01/31/2023,3430 W BELL ,TRANPORT,$500.00
23DT000449,01/30/2023,1465 W THOMAS ST,TRANPORT,$500.00
23DT000450,01/30/2023,2165 N BELL ,TRANPORT,$50.00
23DT000450,01/30/2023,2165 N BELL ,TRANPORT,$500.00
23DT000451,01/30/2023,3036 N LINCOLN ,TRANPORT,$500.00
23DT000452,01/30/2023,3058 N LINCOLN ,TRANPORT,$150.00
23DT000453,01/31/2023,847 N PAULINA ST,TRANPORT,$500.00
23DT000454,02/01/2023,2319 W BARRY ,TRANPORT,$0.00
23DT000454,02/01/2023,2319 W BARRY ,TRANPORT,$500.00
23DT000455,02/01/2023,3150 N SOUTHPORT ,TRANPORT,$150.00
23DT000456,02/01/2023,3053 N WESTERN ,TRANPORT,$150.00
23DT000457,02/01/2023,3033 N WESTERN ,TRANPORT,$100.00
23DT000457,02/01/2023,3033 N WESTERN ,TRANPORT,$500.00
