Docket Number,Violation Date,Violation Address,City,State,Issuing Department Code,Imposed Fine Detailed,result_num,osm_id,display_name,category,type,latlong,community,area,shape_area,perimeter,area_num_1,area_numbe,comarea_id,comarea,shape_len
22DS04178M,2022-02-07,1614 W 47TH ST,Chicago,IL,STRTSAN,$150.00,"0","209708331","Walgreens, 1614, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,pharmacy,"41.80882115,-87.66587232671927",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DT001521,2022-02-08,4910 S DAMEN ,Chicago,IL,TRANPORT,$500.00,"0","855742957","4910, South Damen Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.804401821804895,-87.67469450306044",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DS04410M,2022-02-14,4335 S HONORE ST,Chicago,IL,STRTSAN,$0.00,"0","209708961","4335, South Honore Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.81477635,-87.67093785010493",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DS04411M,2022-02-14,4331 S HONORE ST,Chicago,IL,STRTSAN,$0.00,"0","930247991","4331, South Honore Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.815217310702685,-87.67110636944085",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DS04411M,2022-02-14,4331 S HONORE ST,Chicago,IL,STRTSAN,$150.00,"0","930247991","4331, South Honore Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.815217310702685,-87.67110636944085",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DS04411M,2022-02-14,4331 S HONORE ST,Chicago,IL,STRTSAN,$300.00,"0","930247991","4331, South Honore Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.815217310702685,-87.67110636944085",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
23DS12476M,2023-01-31,1533 W GARFIELD BLVD,Chicago,IL,STRTSAN,$500.00,"0","435652389","1533, West Garfield Boulevard, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.79412749150964,-87.66357971791919",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DT001307,2021-02-20,4200 W 55TH ST,Chicago,IL,TRANPORT,$150.00,"0","162165891","KFC, 4200, West 55th Street, Elsdon, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States",amenity,fast_food,"41.793335,-87.72849334040652",WEST ELSDON,"0","32711091.4259","0","62","62","0","0","26229.6956007"
22DT001140,2022-01-25,3224 W 55TH ST,Chicago,IL,TRANPORT,$150.00,"0","428599662","West 55th Street, Elsdon, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States",highway,secondary,"41.7931667,-87.7279617",WEST ELSDON,"0","32711091.4259","0","62","62","0","0","26229.6956007"
22DT001140,2022-01-25,3224 W 55TH ST,Chicago,IL,TRANPORT,$500.00,"0","428599662","West 55th Street, Elsdon, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States",highway,secondary,"41.7931667,-87.7279617",WEST ELSDON,"0","32711091.4259","0","62","62","0","0","26229.6956007"
23DT000667,2023-01-31,5825 S PULASKI RD,Chicago,IL,TRANPORT,$150.00,"0","433277655","5825, South Pulaski Road, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States",place,house,"41.786671111642875,-87.72287320717435",WEST ELSDON,"0","32711091.4259","0","62","62","0","0","26229.6956007"
23DT000668,2023-01-31,3959 W 58TH ST,Chicago,IL,TRANPORT,$150.00,"0","659980873","3959, West 58th Street, Elsdon, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States",place,house,"41.78769055748644,-87.72197548711587",WEST ELSDON,"0","32711091.4259","0","62","62","0","0","26229.6956007"
21DT000391,2001-01-01,5459 S SAWYER ,Chicago,IL,TRANPORT,$0.00,"0","24086436","5459, South Sawyer Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,"41.794534963767774,-87.70469948992094",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
21DT000391,2001-01-01,5459 S SAWYER ,Chicago,IL,TRANPORT,$500.00,"0","24086436","5459, South Sawyer Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,"41.794534963767774,-87.70469948992094",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
19DS29347L,2019-01-15,5441 S KEDZIE AVE,Chicago,IL,STRTSAN,$500.00,"0","428602811","5441, South Kedzie Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,"41.79494675612174,-87.70348980309845",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
19DS41792L,2019-01-15,3356 W 51ST ST,Chicago,IL,STRTSAN,$150.00,"0","319545523","3356, West 51st Street, Glendale, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,"41.800859713995806,-87.70689756368066",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
19DS41946L,2019-01-15,3035 W 55TH ST,Chicago,IL,STRTSAN,$0.00,"0","165142552","3035, West 55th Street, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States",building,yes,"41.7933576,-87.70007703292686",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
19DS44808L,2019-01-15,5500 S SAWYER AVE,Chicago,IL,STRTSAN,$150.00,"0","165145945","5500, South Sawyer Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States",building,yes,"41.7932594,-87.70493910871863",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
19DT000605,2019-01-24,5056 S WESTERN ,Chicago,IL,TRANPORT,$110.00,"0","428607731","5056, South Western Boulevard, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80169744215303,-87.68357178232549",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
20DS75871L,2020-01-21,5001 S WESTERN BLVD,Chicago,IL,STRTSAN,$50.00,"0","428607731","5001, South Western Boulevard, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.802838,-87.683592",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
20DS75718L,2020-01-22,2301 W GARFIELD BLVD,Chicago,IL,STRTSAN,$150.00,"0","209701320","2301, West Garfield Boulevard, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60636, United States",building,yes,"41.79326255,-87.68149824492853",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
20DS76027L,2020-01-22,5644 S WESTERN AVE,Chicago,IL,STRTSAN,$500.00,"0","428476439","5644, South Western Avenue, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60636, United States",place,house,"41.79111170095204,-87.68407436808683",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
20DS78417L,2020-01-22,5628 S WESTERN AVE,Chicago,IL,STRTSAN,$150.00,"0","209672940","5628, South Western Avenue, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60636, United States",building,yes,"41.7914865,-87.68431075730939",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
20DS77767L,2020-02-16,5600 S WASHTENAW AVE,Chicago,IL,STRTSAN,$150.00,"0","24099704","5600, South Washtenaw Avenue, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States",place,house,"41.79179,-87.691418",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
20DS78494L,2020-02-27,5841 S OAKLEY AVE,Chicago,IL,STRTSAN,$0.00,"0","24102559","5841, South Oakley Avenue, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60636, United States",place,house,"41.787782334869355,-87.68101574886897",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
20DS78494L,2020-02-27,5841 S OAKLEY AVE,Chicago,IL,STRTSAN,$500.00,"0","24102559","5841, South Oakley Avenue, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60636, United States",place,house,"41.787782334869355,-87.68101574886897",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
20DS78494L,2020-02-27,5841 S OAKLEY AVE,Chicago,IL,STRTSAN,$600.00,"0","24102559","5841, South Oakley Avenue, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60636, United States",place,house,"41.787782334869355,-87.68101574886897",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
21DT000392,2021-01-28,5505 S KEDZIE ,Chicago,IL,TRANPORT,$500.00,"0","886333019","Starbucks, 5505, South Kedzie Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States",amenity,cafe,"41.79331355,-87.70316999639084",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
21DT002799,2021-02-04,5101 S KEDZIE ,Chicago,IL,TRANPORT,$500.00,"0","165143258","5101-5109, South Kedzie Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.80053035,-87.70326953742475",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
21DT002797,2021-02-05,2724 W 51ST ST,Chicago,IL,TRANPORT,$50.00,"0","165142321","2724, West 51st Street, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.8012191,-87.69261787013326",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
21DT002797,2021-02-05,2724 W 51ST ST,Chicago,IL,TRANPORT,$500.00,"0","165142321","2724, West 51st Street, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.8012191,-87.69261787013326",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
21DT002798,2021-02-05,5059 S CALIFORNIA ,Chicago,IL,TRANPORT,$0.00,"0","315098889","5059, South California Avenue, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,"41.80202233458039,-87.69391795409493",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
21DT002798,2021-02-05,5059 S CALIFORNIA ,Chicago,IL,TRANPORT,$500.00,"0","315098889","5059, South California Avenue, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,"41.80202233458039,-87.69391795409493",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
21DT002800,2021-02-09,3159 W 51ST ST,Chicago,IL,TRANPORT,$500.00,"0","319545520","3159, West 51st Street, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,"41.8007522467794,-87.70287704408142",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
21DT002971,2021-02-22,2400 W 51ST ST,Chicago,IL,TRANPORT,$500.00,"0","315098887","2400, West 51st Street, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,"41.801223,-87.685071",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
21DT002972,2021-02-22,2418 W 51ST ST,Chicago,IL,TRANPORT,$500.00,"0","315098887","2418, West 51st Street, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,"41.801220004421644,-87.68522077891778",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
22DT000601,2022-01-03,5435 S KEDZIE ,Chicago,IL,TRANPORT,$500.00,"0","165145725","Walgreens, 5435, South Kedzie Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",amenity,pharmacy,"41.79417025,-87.70325585071154",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
22DS03398M,2022-01-06,5300 S WESTERN AVE,Chicago,IL,STRTSAN,$150.00,"0","165144742","5300, South Western Avenue, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.7973414,-87.68457700323833",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
22DS03408M,2022-01-06,5035 S WESTERN BLVD,Chicago,IL,STRTSAN,$150.00,"0","209703629","5035, South Western Boulevard, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",shop,convenience,"41.8018089,-87.6831760248387",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
22DS03410M,2022-01-06,5230 S WESTERN AVE,Chicago,IL,STRTSAN,$500.00,"0","165144421","Marathon, 5230-5240, South Western Avenue, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States",shop,convenience,"41.79834305,-87.68474152381785",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
22DS03412M,2022-01-06,5057 S WESTERN BLVD,Chicago,IL,STRTSAN,$150.00,"0","428607731","5057, South Western Boulevard, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.801687082255555,-87.68357172434098",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
22DS03757M,2022-01-06,5132 S WESTERN AVE,Chicago,IL,STRTSAN,$0.00,"0","165143509","5132, South Western Avenue, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.80013205,-87.68462012228682",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
22DS03757M,2022-01-06,5132 S WESTERN AVE,Chicago,IL,STRTSAN,$50.00,"0","165143509","5132, South Western Avenue, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.80013205,-87.68462012228682",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
22DS03847M,2022-01-06,5312 S WESTERN AVE,Chicago,IL,STRTSAN,$150.00,"0","165144979","5312-5316, South Western Avenue, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.79693025,-87.68470140941389",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
22DT001215,2022-02-03,3355 W 55TH ST,Chicago,IL,TRANPORT,$150.00,"0","428602830","3355, West 55th Street, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,"41.79336860456803,-87.70780921699469",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
23DT000495,2023-01-31,3255 W 53RD ST,Chicago,IL,TRANPORT,$500.00,"0","194962530","3255, West 53rd Street, Glendale, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",place,house,"41.79705564926495,-87.70568149924829",GAGE PARK,"0","61284896.1132","0","63","63","0","0","32294.1959107"
20CP007989,2020-02-06,6148 S MOODY ,Chicago,IL,POLICE,$0.00,"0","162854366","6148, South Moody Avenue, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",building,yes,"41.78000315,-87.77551645",CLEARING,"0","71145192.3827","0","64","64","0","0","45363.2861749"
21DT002768,2021-02-02,5901 S HARLEM ,Chicago,IL,TRANPORT,$500.00,"0","279671624","Public Storage, 5901, South Harlem Avenue, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",shop,storage_rental,"41.78422335,-87.80049332369526",CLEARING,"0","71145192.3827","0","64","64","0","0","45363.2861749"
21DT002769,2021-02-02,7157 W 59TH ST,Chicago,IL,TRANPORT,$0.00,"0","32804145","7157, West 59th Street, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.78462412788791,-87.80019600163995",CLEARING,"0","71145192.3827","0","64","64","0","0","45363.2861749"
21DT002770,2021-02-02,5901 S HARLEM ,Chicago,IL,TRANPORT,$500.00,"0","279671624","Public Storage, 5901, South Harlem Avenue, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",shop,storage_rental,"41.78422335,-87.80049332369526",CLEARING,"0","71145192.3827","0","64","64","0","0","45363.2861749"
21DT002729,2021-02-04,6247 S NARRAGANSETT ,Chicago,IL,TRANPORT,$150.00,"0","43268484","6247, South Narragansett Avenue, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.778396529411765,-87.78118135294118",CLEARING,"0","71145192.3827","0","64","64","0","0","45363.2861749"
21DT002730,2021-02-04,6246 S MULLIGAN ,Chicago,IL,TRANPORT,$150.00,"0","798222226","6246, South Mulligan Avenue, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.77887412715847,-87.78019662620392",CLEARING,"0","71145192.3827","0","64","64","0","0","45363.2861749"
21DT002731,2021-02-04,6350 W 63RD ST,Chicago,IL,TRANPORT,$150.00,"0","162855608","6350, West 63rd Street, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",building,commercial,"41.777892949999995,-87.780662",CLEARING,"0","71145192.3827","0","64","64","0","0","45363.2861749"
21DT002779,2021-02-05,6343 W 63RD ST,Chicago,IL,TRANPORT,$0.00,"0","428585411","6343, West 63rd Street, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.77760960731438,-87.78036341891323",CLEARING,"0","71145192.3827","0","64","64","0","0","45363.2861749"
21DT002781,2021-02-05,6301 S NARRAGANSETT ,Chicago,IL,TRANPORT,$0.00,"0","315963120","6301, South Narragansett Avenue, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.777128,-87.781138",CLEARING,"0","71145192.3827","0","64","64","0","0","45363.2861749"
21DT002782,2021-02-05,6301 S NARRAGANSETT ,Chicago,IL,TRANPORT,$0.00,"0","315963120","6301, South Narragansett Avenue, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,"41.777128,-87.781138",CLEARING,"0","71145192.3827","0","64","64","0","0","45363.2861749"
