,address,lat,long,community,count_BAFCONP,count_POLICE,count_STRTSAN,count_TRANPORT,sum_BAFCONP,sum_POLICE,sum_STRTSAN,sum_TRANPORT,n_dockets,total_fines,dept
1495,656 E BOWEN,41.81963585,-87.60962525019492,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1496,656 E BOWEN AVE,41.81963585,-87.60962525019492,GRAND BOULEVARD,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1497,6560 W FULLERTON,41.92559249999999,-87.78994902497115,BELMONT CRAGIN,0,0,0,2,0.0,0.0,0.0,1300.0,2,1300.0,cdot
1498,6561 W GRAND AVE,41.92323473333849,-87.78806699334314,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1499,659 S HALSTED ST,41.87358141356025,-87.64731200046171,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
1500,6600 S TROY ST,41.773388,-87.701883,CHICAGO LAWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1501,6600 W GRAND AVE,41.9235813,-87.7976895,MONTCLARE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1502,6600 W NORTH AVE,41.90944875,-87.79053665458468,AUSTIN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1503,6601 S GREEN ST,41.774151,-87.645748,ENGLEWOOD,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1504,6601 W BELMONT,41.9380314,-87.79102935601588,MONTCLARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1505,6603 W BELMONT,41.9380294,-87.79112463344197,MONTCLARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1506,6605 W BELMONT,41.93802665,-87.79121719827488,MONTCLARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1507,6609 W ARCHER,41.79216307815736,-87.78692582556896,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1508,6612 S LOOMIS BLVD,41.7735981,-87.65946195921106,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,0.0,0.0,1,0.0,streets
1509,6613 S LANGLEY AVE,41.77445779999999,-87.60797922152543,WOODLAWN,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,bafconp
1510,6621 S LANGLEY,41.77428827326702,-87.6081395193137,WOODLAWN,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,bafconp
1511,6621 W ARCHER,41.79230086476542,-87.78827048974803,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
1512,6622 W FULLERTON,41.923971050000006,-87.79161054131814,MONTCLARE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1513,6633 S PULASKI RD,41.772136683171354,-87.72248332221653,WEST LAWN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1514,6637 S HALSTED ST,41.77302214582098,-87.6445019224408,ENGLEWOOD,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1515,6640 N TALMAN AVE,42.0024921,-87.69641506550926,WEST RIDGE,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1516,6649 S HALSTED ST,41.772939857370844,-87.6444996863416,ENGLEWOOD,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1517,6651 S HALSTED ST,41.77292614262915,-87.6444993136584,ENGLEWOOD,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1518,6651 W GRAND AVE,41.8914869,-87.6399768,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
1519,6654 S LOOMIS ST,41.6812454,-87.6566394,WEST PULLMAN,0,1,0,0,0.0,0.0,0.0,0.0,1,0.0,police
1520,67 W SCHILLER,41.9076684,-87.63138024712126,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1521,67 W SCHILLER ST,41.9076684,-87.63138024712126,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
1522,6700 N WESTERN,42.003311,-87.690137,WEST RIDGE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1523,6701 S RACINE AVE,41.77215175,-87.65404249008475,ENGLEWOOD,0,0,1,0,0.0,0.0,400.0,0.0,1,400.0,streets
1524,6701 W BELMONT,41.9380329,-87.794098,MONTCLARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1525,6702 S PULASKI RD,41.7711177,-87.72298074829975,WEST LAWN,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
1526,6704 S WOOD ST,41.771936333333336,-87.66898533333332,WEST ENGLEWOOD,0,1,0,0,0.0,0.0,0.0,0.0,1,0.0,police
1527,6714 N CLARK ST,42.004280699999995,-87.67323258704147,ROGERS PARK,0,0,1,0,0.0,0.0,50.0,0.0,1,50.0,streets
1528,6714 S WESTERN AVE,41.771386050000004,-87.68377614044391,CHICAGO LAWN,0,0,1,0,0.0,0.0,1050.0,0.0,1,1050.0,streets
1529,6725 S CAMPBELL AVE,41.771159600000004,-87.68556595501687,CHICAGO LAWN,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1530,6738 W ARCHER,41.792427,-87.79068459079612,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1531,6740 N SHERIDAN RD,41.940036,-87.6395345,LAKE VIEW,0,0,1,0,0.0,0.0,50.0,0.0,1,50.0,streets
1532,6741 S CAMPBELL AVE,41.77069865,-87.68556792006024,CHICAGO LAWN,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1533,6754 W 63RD ST,41.77785365,-87.79070972531005,CLEARING,0,0,0,1,0.0,0.0,0.0,550.0,1,550.0,cdot
1534,6760 N SHERIDAN RD,41.940036,-87.6395345,LAKE VIEW,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1535,6801 N WESTERN,42.0053673,-87.68960514328579,WEST RIDGE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1536,6801 S PULASKI RD,41.76938855,-87.72217605858269,WEST LAWN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1537,6815 W ARCHER,41.7919203,-87.79205676151476,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1538,6825 S WINCHESTER AVE,41.7695213,-87.67218914310381,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1539,6831 W GRAND AVE,41.9235813,-87.7976895,MONTCLARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1540,6836 S PULASKI RD,41.76844778691711,-87.72261161538307,WEST LAWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1541,6840 W BELMONT,41.93821719938073,-87.79721313200623,DUNNING,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1542,6848 W ARCHER,41.79222617391689,-87.79217941905418,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1543,6850 W BELMONT,41.938215238227905,-87.79734328123885,DUNNING,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1544,6855 S PULASKI RD,41.76829160217168,-87.72238783059679,WEST LAWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1545,6868 N WESTERN,42.0065875,-87.69048819258234,WEST RIDGE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1546,6900 S ASHLAND AVE,41.768151200000005,-87.66434750572552,WEST ENGLEWOOD,0,0,0,1,0.0,0.0,0.0,260.0,1,260.0,cdot
1547,6925 W ARCHER,41.79183505,-87.79500249256603,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1548,6929 N SHERIDAN RD,41.9598134,-87.654693,UPTOWN,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1549,6934 N CLARK ST,42.00756741354549,-87.67374234081372,ROGERS PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1550,694 N MILWAUKEE,41.89418445,-87.65256931751931,WEST TOWN,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1551,6940 W ARCHER,41.79216340673148,-87.79551199105481,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
1552,6941 W GRAND AVE,41.923322850000005,-87.79957747247829,MONTCLARE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1553,6944 S ARCHER,41.7968606,-87.7549797,GARFIELD RIDGE,0,0,0,2,0.0,0.0,0.0,1300.0,2,1300.0,cdot
1554,6944 W ARCHER,41.792370950000006,-87.79567639036898,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1555,6945 S CARPENTER ST,41.767695193023684,-87.65043428154198,ENGLEWOOD,0,0,1,0,0.0,0.0,600.0,0.0,1,600.0,streets
1556,6950 W ARCHER,41.7922815,-87.79626308967391,GARFIELD RIDGE,0,0,0,2,0.0,0.0,0.0,50.0,2,50.0,cdot
1557,7 W HURON ST,41.89478803396389,-87.62853500046286,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
1558,70 E GARFIELD,41.7950291,-87.62295673561042,WASHINGTON PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1559,700 E 47TH ST,41.8096569,-87.6087267,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
1560,700 N NOBLE ST,41.89445,-87.66260017105719,WEST TOWN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1561,700 W CHICAGO,41.896519,-87.645509,WEST TOWN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1562,7000 S EMERALD AVE,41.7051119,-87.6415691,ROSELAND,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1563,7000 W ARCHER,41.792265150000006,-87.79664575844728,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1564,7001 S MERRILL AVE,41.767895,-87.572568,SOUTH SHORE,0,0,1,0,0.0,0.0,550.0,0.0,1,550.0,streets
1565,701 S LASALLE ST,41.87325645,-87.63138409443016,LOOP,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1566,701 W DIVERSEY,41.9325137,-87.6467124558717,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1567,7018 S CLYDE,41.76765225449237,-87.57400441232004,SOUTH SHORE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1568,7024 S CLYDE,41.7672175,-87.57419927528736,SOUTH SHORE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1569,703 W GRAND,41.9041967,-87.7216575,HUMBOLDT PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1570,7030 S ASHLAND AVE,41.7654918,-87.66448127185417,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1571,7035 W ARCHER,41.79210354667938,-87.79793763073833,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1572,7042 S MARSHFIELD AVE,41.76542125,-87.66529052384672,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,450.0,0.0,1,450.0,streets
1573,7045 S PULASKI RD,41.7646958,-87.72200391774194,WEST LAWN,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
1574,7047 S CRANDON,41.76694883106686,-87.56968701385112,SOUTH SHORE,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
1575,705 S JEFFERSON,41.873362168175994,-87.64228128586505,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1576,705 W 31ST ST,41.837865199999996,-87.64413832927133,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
1577,7050 S DAMEN,41.76501485,-87.67387276308253,WEST ENGLEWOOD,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1578,7052 W 58TH ST,41.786662584582864,-87.79786849461678,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1579,7054 W ARCHER,41.79224715,-87.7985980840357,GARFIELD RIDGE,0,0,0,2,0.0,0.0,0.0,1000.0,2,1000.0,cdot
1580,7055 S ST LAWRENCE AVE,41.76797982492789,-87.61037096434308,GREATER GRAND CROSSING,0,0,1,0,0.0,0.0,0.0,0.0,1,0.0,streets
1581,7056 S PARNELL AVE,41.76543805,-87.63870358891171,ENGLEWOOD,0,0,1,0,0.0,0.0,1100.0,0.0,1,1100.0,streets
1582,7058 S EMERALD AVE,41.7653762,-87.643398227074,ENGLEWOOD,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1583,7059 S ASHLAND,41.765199,-87.66347404285048,WEST ENGLEWOOD,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
1584,7059 S ASHLAND AVE,41.765199,-87.66347404285048,WEST ENGLEWOOD,0,0,0,1,0.0,0.0,0.0,260.0,1,260.0,cdot
1585,7059 S HALSTED ST,41.76596677521923,-87.64432193001925,ENGLEWOOD,0,0,2,0,0.0,0.0,1050.0,0.0,2,1050.0,streets
1586,7059 S STATE ST,41.7658084,-87.6245313,GREATER GRAND CROSSING,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1587,706 S FINANCIAL PL,41.87293153636374,-87.63268910352322,LOOP,0,0,0,2,0.0,0.0,0.0,1000.0,2,1000.0,cdot
1588,7061 W BELMONT,41.937848849999995,-87.80374241560047,MONTCLARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1589,7065 W BELMONT,41.937848849999995,-87.80374241560047,MONTCLARE,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
1590,707 W GRAND AVE,41.89100105,-87.64622332224437,WEST TOWN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1591,710 N ELIZABETH ST,41.894777950000005,-87.65967257313741,WEST TOWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1592,7100 S PRAIRIE AVE,41.76552855,-87.61881038715092,GREATER GRAND CROSSING,0,0,2,0,0.0,0.0,300.0,0.0,2,300.0,streets
1593,7101 S ASHLAND,41.76455115,-87.66326065,WEST ENGLEWOOD,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1594,7101 S ASHLAND AVE,41.76455115,-87.66326065,WEST ENGLEWOOD,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
1595,7101 S MICHIGAN AVE,41.765457,-87.621578,GREATER GRAND CROSSING,0,0,2,0,0.0,0.0,1600.0,0.0,2,1600.0,streets
1596,7101 S PERRY AVE,41.764845,-87.628039,GREATER GRAND CROSSING,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1597,7101 S VINCENNES AVE,41.764866714285716,-87.62831634693877,GREATER GRAND CROSSING,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1598,7104 S LAFAYETTE AVE,41.765237400000004,-87.62690061909731,GREATER GRAND CROSSING,0,0,1,0,0.0,0.0,50.0,0.0,1,50.0,streets
1599,7105 N RIDGE BLVD,42.01155085,-87.68248341855795,ROGERS PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1600,7105 S STATE ST,41.765332875,-87.62479308333333,GREATER GRAND CROSSING,0,0,2,0,0.0,0.0,500.0,0.0,2,500.0,streets
1601,7108 S WABASH AVE,41.765290813227686,-87.62340496381033,GREATER GRAND CROSSING,0,0,2,0,0.0,0.0,300.0,0.0,2,300.0,streets
1602,7109 S INDIANA AVE,41.7653205,-87.61978942748877,GREATER GRAND CROSSING,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1603,711 N ELIZABETH ST,41.894791100000006,-87.6592216,WEST TOWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1604,7110 N CLARK ST,42.0116848,-87.67469603319424,ROGERS PARK,0,0,1,0,0.0,0.0,50.0,0.0,1,50.0,streets
1605,7112 N CLARK ST,42.011976450000006,-87.67483989887126,ROGERS PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1606,7141 W ARCHER,41.791892848623526,-87.79953622587475,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,160.0,1,160.0,cdot
1607,7142 W 56TH ST,41.79028888071663,-87.8004533816604,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1608,7148 W 58TH ST,41.786623107078015,-87.80035199274249,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
1609,715 E 47TH ST,41.8093383,-87.6080127,GRAND BOULEVARD,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1610,7150 W 54TH ST,41.79433125,-87.80110387783662,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
1611,7157 W 59TH ST,41.78462412788791,-87.80019600163995,CLEARING,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1612,7159 W 56TH ST,41.790121532790984,-87.80059999136493,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
1613,716 E BOWEN AVE,41.81969025,-87.60873527251655,GRAND BOULEVARD,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1614,7201 S EVANS AVE,41.763909,-87.606651,GREATER GRAND CROSSING,0,0,1,0,0.0,0.0,300.0,0.0,1,300.0,streets
1615,722 E 47TH ST,41.80959222494112,-87.6081002296517,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1616,723 W BUCKINGHAM PL,41.94250715,-87.64788679489003,LAKE VIEW,0,0,1,0,0.0,0.0,0.0,0.0,1,0.0,streets
1617,7250 S EMERALD AVE,41.762477448979595,-87.6430716122449,ENGLEWOOD,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1618,7356 N ASHLAND BLVD,42.01553635,-87.6705469,ROGERS PARK,0,0,2,0,0.0,0.0,300.0,0.0,2,300.0,streets
1619,7356 S HALSTED ST,41.76054072498492,-87.64440474869468,ENGLEWOOD,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
1620,7358 S WABASH AVE,41.76021045,-87.62351497682111,GREATER GRAND CROSSING,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1621,7418 N PAULINA ST,42.01652825,-87.6727831995379,ROGERS PARK,0,0,1,0,0.0,0.0,0.0,0.0,1,0.0,streets
1622,7419 S HARVARD,41.75933345,-87.63298858042347,GREATER GRAND CROSSING,0,1,0,0,0.0,150.0,0.0,0.0,1,150.0,police
1623,7428 N ROGERS AVE,42.016655846722244,-87.67415210136416,ROGERS PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1624,7433 N WOLCOTT AVE,42.01760885,-87.67733568146258,ROGERS PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1625,7441 N ROGERS,42.0166471,-87.67343873153679,ROGERS PARK,0,0,0,1,0.0,0.0,0.0,1000.0,1,1000.0,cdot
1626,7441 N ROGERS AVE,42.0166471,-87.67343873153679,ROGERS PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1627,7450 N SHERIDAN RD,42.017399600000005,-87.66591659313465,ROGERS PARK,0,0,1,1,0.0,0.0,150.0,150.0,2,300.0,cdot_and_streets
1628,7450 S DR MARTIN LUTHER KING JR DR,41.7585694,-87.6156253,GREATER GRAND CROSSING,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1629,7464 N CLARK ST,42.0176759,-87.67601776331276,ROGERS PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1630,747 N MAY ST,41.8955237,-87.6555624461555,WEST TOWN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1631,749 W CORNELIA AVE,41.945293449999994,-87.6489128835,LAKE VIEW,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1632,75 E 71ST ST,41.7653019,-87.62209358009373,GREATER GRAND CROSSING,0,0,2,0,0.0,0.0,1070.0,0.0,2,1070.0,streets
1633,7503 S EXCHANGE,41.75865483435868,-87.55999756327651,SOUTH SHORE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
1634,7549 S JEFFERY,41.75785066799342,-87.57600922325979,SOUTH SHORE,0,0,0,2,0.0,0.0,0.0,610.0,2,610.0,cdot
1635,755 N THROOP ST,41.895306096198595,-87.66030250475059,WEST TOWN,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
1636,7551 S JEFFERY,41.75782400140479,-87.57600864815743,SOUTH SHORE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1637,7600 S HALSTED ST,41.755963,-87.644291,AUBURN GRESHAM,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1638,7601 S STATE ST,41.75615365,-87.62428293477745,GREATER GRAND CROSSING,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1639,7628 S UNION AVE,41.75511435,-87.64198540562467,AUBURN GRESHAM,0,0,1,0,0.0,0.0,1100.0,0.0,1,1100.0,streets
1640,77 E ELM ST,41.9030376,-87.62583280576351,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1641,7701 S PHILLIPS AVE,41.7552141,-87.56483261018083,SOUTH SHORE,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1642,7747 S PHILLIPS AVE,41.75400535,-87.56478117249586,SOUTH SHORE,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1643,7754 S EAST END,41.75416179513327,-87.58348354163792,SOUTH SHORE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1644,777 W CHICAGO,41.896308971474056,-87.64753225832557,WEST TOWN,0,0,0,2,0.0,0.0,0.0,650.0,2,650.0,cdot
1645,7800 S EXCHANGE AVE,41.7535527,-87.55458234636242,SOUTH SHORE,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1646,7901 S DAMEN,41.749651,-87.673006,AUBURN GRESHAM,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1647,7901 S INDIANA AVE,41.750811,-87.61950035000001,CHATHAM,0,0,1,0,0.0,0.0,0.0,0.0,1,0.0,streets
1648,7901 S KINGSTON AVE,41.751657,-87.562485,SOUTH CHICAGO,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1649,7903 S RHODES AVE,41.75058104112242,-87.61116337597615,CHATHAM,0,0,1,0,0.0,0.0,50.0,0.0,1,50.0,streets
1650,7910 S MUSKEGON AVE,41.75147295,-87.55563852389167,SOUTH CHICAGO,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1651,7917 S EUCLID,41.75101875,-87.57690942321184,SOUTH CHICAGO,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1652,7925 S STATE ST,41.74987848710867,-87.62440441442315,CHATHAM,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1653,7929 S STATE ST,41.7500527,-87.624112198576,CHATHAM,0,0,0,1,0.0,0.0,0.0,260.0,1,260.0,cdot
1654,7953 S CHAMPLAIN AVE,41.74967895,-87.6084489515091,CHATHAM,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1655,800 N ORLEANS ST,41.8987632,-87.6372627,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1656,800 W 34TH ST,41.832883,-87.64683,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1657,800 W ADAMS ST,41.8792458,-87.6449486,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1658,801 N PULASKI RD,41.89575045,-87.72574821826407,HUMBOLDT PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1659,801 S LAFLIN ST,41.8715478,-87.66385385763098,NEAR WEST SIDE,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1660,801 W 111TH ST,41.692258,-87.643759,MORGAN PARK,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
1661,801 W GARFIELD BLVD,41.794383866263594,-87.64534753156107,NEW CITY,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1662,801 W MADISON ST,41.881652,-87.648665,NEAR WEST SIDE,0,0,0,2,0.0,0.0,0.0,650.0,2,650.0,cdot
1663,808 E 37TH ST,41.82877866834548,-87.60620163403156,OAKLAND,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1664,810 W 59TH ST,41.787263949999996,-87.64562441835085,ENGLEWOOD,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1665,812 E 41ST ST,41.820672599999995,-87.60623398205686,OAKLAND,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
1666,812 W ADAMS ST,41.87943215,-87.64776074909487,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
1667,813 N HOMAN,41.89618201166911,-87.71134841210791,HUMBOLDT PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1668,813 W CERMAK RD,41.852725129595754,-87.6467134834463,LOWER WEST SIDE,0,0,0,1,0.0,0.0,0.0,100.0,1,100.0,cdot
1669,817 W CERMAK RD,41.85272486177906,-87.64672901681439,LOWER WEST SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1670,8247 S HALSTED ST,41.744323490415134,-87.64374732487472,AUBURN GRESHAM,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1671,8252 S DR MARTIN LUTHER KING JR DR,41.6575908,-87.6130501,RIVERDALE,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1672,828 N ORLEANS ST,41.9187764,-87.637692,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
1673,828 N STATE ST,41.89773755,-87.62841920669706,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,350.0,1,350.0,cdot
1674,830 S MICHIGAN AVE,41.8801026,-87.6243031,LOOP,0,0,2,0,0.0,0.0,300.0,0.0,2,300.0,streets
1675,8300 S BRANDON,41.7445605,-87.54703578431622,SOUTH CHICAGO,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1676,8300 S ELIZABETH ST,41.743051300000005,-87.65508236533614,AUBURN GRESHAM,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1677,8301 S ELIZABETH ST,41.7430568,-87.65441675030844,AUBURN GRESHAM,0,0,0,1,0.0,0.0,0.0,100.0,1,100.0,cdot
1678,8307 S DR MARTIN LUTHER KING JR DR,41.74355745,-87.61437510681395,CHATHAM,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1679,831 E OAKWOOD BLVD,41.8238442,-87.6043918,OAKLAND,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1680,8336 S ASHLAND AVE,41.742372257196465,-87.66334661764364,AUBURN GRESHAM,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1681,834 S MICHIGAN,41.8801026,-87.6243031,LOOP,0,0,0,3,0.0,0.0,0.0,950.0,3,950.0,cdot
