respondent,docket,violation_num,violation_date,hearing_date,violation_address,violation_desc,case_disposition,fine_amt,dept,cleaned_address,latlong,community,ward_1523,lat,long
MARTIN CALVIN,21DT001092,T000206593,2021-02-20,4/26/2021,949 W HURON ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,949 W HURON ST,"41.8948672,-87.65197089899104",WEST TOWN,27.0,41.8948672,-87.65197089899104
MARTINEZ MANUEL,23DS09560M,QTVUQVL,2023-02-02,5/4/2023,2659 S TRUMBULL AVE,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,2659 S TRUMBULL AVE,"41.8427399,-87.7108047971988",SOUTH LAWNDALE,22.0,41.8427399,-87.7108047971988
MARTINEZ MOISES,20DS78494L,278494L,2020-02-27,9/22/2020,5841 S OAKLEY AVE,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,5841 S OAKLEY AVE,"41.787782334869355,-87.68101574886897",GAGE PARK,16.0,41.787782334869355,-87.68101574886897
MARTINEZ NIEVES,23DS09560M,QTVUQVL,2023-02-02,5/4/2023,2659 S TRUMBULL AVE,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,2659 S TRUMBULL AVE,"41.8427399,-87.7108047971988",SOUTH LAWNDALE,22.0,41.8427399,-87.7108047971988
MARTIN FIONA,23DT000467,T000218953,2023-02-01,3/20/2023,2317 W BARRY ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2317 W BARRY,"41.9374582,-87.68631160236612",NORTH CENTER,32.0,41.9374582,-87.68631160236612
"MASHAYO INC, C/O MICHAEL J BOXERMAN ",21DT001041,T000207158,2021-02-16,4/19/2021,5200 S LAKE PARK ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,5200 S LAKE PARK,"41.7999873,-87.6259791",WASHINGTON PARK,3.0,41.7999873,-87.6259791
"MASHAYO INC, C/O MICHAEL J BOXERMAN ",21DT001042,T000207159,2021-02-19,4/19/2021,5200 S LAKE PARK ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,5200 S LAKE PARK,"41.7999873,-87.6259791",WASHINGTON PARK,3.0,41.7999873,-87.6259791
MASOUD NIHAD,20DS75908L,275908L,2020-01-22,2/27/2020,5516 S DAMEN AVE,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,5516 S DAMEN AVE,"41.79284890141195,-87.67437305907809",WEST ENGLEWOOD,15.0,41.79284890141195,-87.67437305907809
MASOUD NIHAD,20DS75916L,275916L,2020-01-22,3/3/2020,5524 S DAMEN AVE,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,5524 S DAMEN AVE,"41.79278735211793,-87.67437158861715",WEST ENGLEWOOD,15.0,41.79278735211793,-87.67437158861715
MATAR BASSAM,20DS75858L,275858L,2020-01-22,2/27/2020,4921 N TALMAN AVE,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,4921 N TALMAN AVE,"41.9714158,-87.69485474891641",LINCOLN SQUARE,40.0,41.9714158,-87.69485474891641
MAYSHAYO INC D/B/A MCDONALDS CORPORATION C/O MICHAEL J. BOXERMAN ,21DT000630,T000207134,2021-02-08,5/3/2021,5200 S LAKE PARK ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,5200 S LAKE PARK,"41.7999873,-87.6259791",WASHINGTON PARK,3.0,41.7999873,-87.6259791
MAZZANTI JAMES,22DT000555,T000212901,2022-01-04,3/14/2022,2741 N LARAMIE ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2741 N LARAMIE,"41.93088575,-87.75607598305612",BELMONT CRAGIN,31.0,41.93088575,-87.75607598305612
MAZZANTI JAMES,22DT000556,T000212902,2022-01-03,3/14/2022,5150 W PARKER ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,5150 W PARKER,"41.93058184,-87.75595036",BELMONT CRAGIN,31.0,41.93058184,-87.75595036
MCBRIDE MATTHEW,21DT000464,T000206512,2021-02-02,3/22/2021,449 W FULLERTON ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,449 W FULLERTON,"41.92535169999999,-87.64103717587022",LINCOLN PARK,43.0,41.92535169999999,-87.64103717587022
"MCD FULTON PROPERTIES LLC, C/O MICHAEL C. ROBERTS ",23DT000537,T000218963,2023-02-03,3/27/2023,2566 N ELSTON ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2566 N ELSTON,"41.92816022349638,-87.68213606490403",LOGAN SQUARE,1.0,41.92816022349638,-87.68213606490403
MCDONALD S 4308 ,21DT001244,T000203335,2021-02-03,5/10/2021,3867 S ARCHER ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,3867 S ARCHER,"41.8234166,-87.68859586358116",BRIGHTON PARK,12.0,41.8234166,-87.68859586358116
"MC DONALDS, C/O PRENTICE HALL CORPORATION ",22DT000755,T000212870,2022-01-12,7/18/2022,1664 S BLUE ISLAND ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,1664 S BLUE ISLAND,"41.858455250000006,-87.66098194975376",LOWER WEST SIDE,25.0,41.858455250000006,-87.66098194975376
MC ELRATH DORIS,22DS04166M,QTU481L,2022-02-05,3/16/2022,1641 W 63RD ST,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,1641 W 63RD ST,"41.7792092,-87.66590958890664",WEST ENGLEWOOD,15.0,41.7792092,-87.66590958890664
"MCI METRO ACCES TRANSMISSION SER CORP, C/O CT CORPORATION SYSTEM ",21DT002789,T000213583,2021-02-04,8/16/2021,5900 S SAWYER ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,5900 S SAWYER,"41.7861,-87.704669",CHICAGO LAWN,23.0,41.7861,-87.704669
"MD WESTSIDE LLC, C/O JOHN W MOOORE ",21DT001059,T000206564,2021-02-20,4/19/2021,1960 W MADISON ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,1960 W MADISON ST,"41.8814834,-87.6764826",NEAR WEST SIDE,27.0,41.8814834,-87.6764826
MEDLOCK MARVIN,22DT000659,T000212885,2022-01-11,4/25/2022,5801 W CHICAGO ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,5801 W CHICAGO,"41.8950158,-87.7453425",AUSTIN,37.0,41.8950158,-87.7453425
MELNIK MICHAEL,22DT001401,T000212633,2022-02-09,4/18/2022,2739 N SOUTHPORT ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2739 N SOUTHPORT,"41.9318277,-87.6632262",LINCOLN PARK,32.0,41.9318277,-87.6632262
MER-CAR CORP. c/o STEVEN DUKATT ,20DS76304L,276304L,2020-01-22,3/9/2020,5048 S DAMEN AVE,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,5048 S DAMEN AVE,"41.80238191235015,-87.67464753178257",NEW CITY,15.0,41.80238191235015,-87.67464753178257
MER-CAR CORP. C/O STEVEN DUKATT ,21DS20699M,QTUGCZL,2021-02-22,7/15/2021,2010 W 51ST ST,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,2010 W 51ST ST,"41.801304002987095,-87.67538185363232",NEW CITY,15.0,41.801304002987095,-87.67538185363232
"MERCY HOSPITAL AND MEDICAL CENTER, C/O C T CORPORATION SYSTEM ",22DT001150,T000207351,2022-01-05,4/4/2022,2609 S STATE ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2609 S STATE ST,"41.84536641732665,-87.62706584039985",DOUGLAS,3.0,41.84536641732665,-87.62706584039985
"METROPOLIS ROW HOMES LLC, C/O JAMES PITTACORA ",21DT000524,T000206495,2021-02-03,3/29/2021,347 E 43RD ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,347 E 43RD ST,"41.81643715,-87.61791211534035",GRAND BOULEVARD,3.0,41.81643715,-87.61791211534035
"MEXICO MUFFLERS & BRAKES 4 LESS, INC. C/O JORGE DUENAS ",22DS03425M,QTU4LOL,2022-01-06,2/24/2022,4410 S WESTERN AVE,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,4410 S WESTERN AVE,"41.81357425,-87.68504573030111",BRIGHTON PARK,15.0,41.81357425,-87.68504573030111
M GONZALEZ ,21DT001361,T000203344,2021-02-05,5/10/2021,2648 S CENTRAL PARK ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2648 S CENTRAL PARK,"41.8429694,-87.71501233327706",SOUTH LAWNDALE,22.0,41.8429694,-87.71501233327706
MICHAEL BUSSMAN & ERIC J ANDERSON ,21DT000603,T000207020,2021-02-06,4/5/2021,1664 N DAYTON ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,1664 N DAYTON ST,"41.91276115,-87.64985495831056",LINCOLN PARK,43.0,41.91276115,-87.64985495831056
MICHIGAN 830 LLC C/O ILLINOIS CORPORATION SERVICE COMPANY ,22DT001146,T000207355,2022-01-07,5/23/2022,834 S MICHIGAN ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,834 S MICHIGAN,"41.8801026,-87.6243031",LOOP,42.0,41.8801026,-87.6243031
"MICHIGAN AVENUE GROUP  CORP, C/O XIAO JUN HU ",22DT001560,T000207478,2022-02-07,5/2/2022,1345 S MICHIGAN ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,1345 S MICHIGAN,"41.8801026,-87.6243031",LOOP,42.0,41.8801026,-87.6243031
MIDAS CONSTRUCTION & RENOVATIONS INC C/O CHRISTOS FLOROS ,20DT000779,T000193360,2020-02-07,1/11/2021,5717 W MONTROSE ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,5717 W MONTROSE,"41.96023325,-87.77040023547602",PORTAGE PARK,38.0,41.96023325,-87.77040023547602
MIDWAY SUBMARINE INC C/O TUSHAR R CHOTALIA ,20DT001491,T000196496,2020-02-14,3/22/2021,6421 W ARCHER ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,6421 W ARCHER,"41.792230025495854,-87.78337066146757",GARFIELD RIDGE,23.0,41.792230025495854,-87.78337066146757
"MIDWEST CARE MANAGEMENT, C/O BENJAMIN J. TOPP ",21DT001133,T000204290,2021-02-20,4/26/2021,2401 W LAWRENCE ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2401 W LAWRENCE,"41.968531,-87.689071",LINCOLN SQUARE,40.0,41.968531,-87.689071
"MIDWEST GROUP ILLINOIS, C/O THOMAS M BATTISTA ",21DT000737,T000208114,2021-02-04,3/29/2021,9501 S EXCHANGE ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,9501 S EXCHANGE,"41.72237524789755,-87.552343",SOUTH DEERING,10.0,41.72237524789755,-87.552343
"MIDWEST LLC, C/O MIDWEST LLC, C/O TAXLAND GROUP, INC. ",22DT000963,T000205414,2022-01-30,5/23/2022,6019 N MILWAUKEE ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,6019 N MILWAUKEE,"41.990764,-87.78114798120883",NORWOOD PARK,39.0,41.990764,-87.78114798120883
MILLSAP MAJOR,22DS04683M,QTU5NZL,2022-02-18,6/21/2022,5936 S UNION AVE,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,5936 S UNION AVE,"41.78605126694817,-87.64262090636919",ENGLEWOOD,20.0,41.78605126694817,-87.64262090636919
MINNICINO VINCE,21DT00012A,T000213026,2021-02-20,4/26/2021,5840 W 63RD ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,5840 W 63RD ST,"41.77827365,-87.76809621031556",CLEARING,13.0,41.77827365,-87.76809621031556
MIRANDA EDDIE,21DT001014,T000203138,2021-02-22,5/3/2021,3634 W NORTH ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,3634 W NORTH AVE,"41.910263150000006,-87.71795800371956",HUMBOLDT PARK,26.0,41.910263150000006,-87.71795800371956
MIRANDA EDDIE,21DT001015,T000203139,2021-02-22,5/3/2021,3609 W NORTH ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,3609 W NORTH AVE,"41.90987764285714,-87.71963107142857",HUMBOLDT PARK,26.0,41.90987764285714,-87.71963107142857
MITCHELL MICHAEL,21DS20759M,QTUGM1L,2021-02-25,7/15/2021,4318 S GREENWOOD AVE,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,4318 S GREENWOOD AVE,"41.81648128213535,-87.59951702564271",KENWOOD,4.0,41.81648128213535,-87.59951702564271
MITCHELL MICHAEL,22DS04587M,QTU5JJL,2022-02-15,3/21/2022,4318 S GREENWOOD AVE,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,4318 S GREENWOOD AVE,"41.81648128213535,-87.59951702564271",KENWOOD,4.0,41.81648128213535,-87.59951702564271
"MJUA INC, C/O ISHAQ M. NOFAL ",21DT002785,T000213599,2021-02-08,8/16/2021,6401 W 63RD ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,6401 W 63RD ST,"41.777591,-87.781428",CLEARING,23.0,41.777591,-87.781428
"MJUA INC, C/O ISHAQ M. NOFAL ",21DT002786,T000213600,2021-02-08,8/16/2021,6300 S NARRAGANSETT ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,6300 S NARRAGANSETT,"41.777123,-87.781358",CLEARING,23.0,41.777123,-87.781358
MNM CLARK LLC ,22DT001315,T000204451,2022-02-09,6/6/2022,6542 N CLARK ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,6542 N CLARK ST,"42.00119605,-87.67203792024337",ROGERS PARK,40.0,42.00119605,-87.67203792024337
MNM CLARK LLC C/O CORPORATION SERVICE COMPAN ,21DS20545M,QTUGEDL,2021-02-23,7/15/2021,6550 N CLARK ST,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,6550 N CLARK ST,"42.0014417,-87.67211947521321",ROGERS PARK,40.0,42.0014417,-87.67211947521321
MOHAMMAD JAWIDT,20DS76027L,276027L,2020-01-22,3/3/2020,5644 S WESTERN AVE,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,5644 S WESTERN AVE,"41.79111170095204,-87.68407436808683",GAGE PARK,15.0,41.79111170095204,-87.68407436808683
MONRO IN CARX ,21DT000928,T000205342,2021-02-20,4/26/2021,3244 W IRVING PARK ,10-8-180    Snow and ice removal.,Liable,500.0,TRANPORT,3244 W IRVING PARK,"41.95398100567696,-87.70959026187357",IRVING PARK,33.0,41.95398100567696,-87.70959026187357
"MONTROSE ESTATE LLC, C/O YURIY CHVRENKO ",22DT001036,T000205039,2022-01-31,4/4/2022,4401 N CHRISTIANA ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,4401 N CHRISTIANA,"41.961725,-87.711825",ALBANY PARK,33.0,41.961725,-87.711825
MORALES MAGDALENO,20DT000874,T000192725,2020-02-14,12/7/2020,4601 S ROCKWELL ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,4601 S ROCKWELL ST,"41.810055899999995,-87.6890996248511",BRIGHTON PARK,15.0,41.810055899999995,-87.6890996248511
MORRIS KENNETH,20DT001080,T000193087,2020-02-14,2/8/2021,1927 W 87TH ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,1927 W 87TH ST,"41.7354001,-87.6713748942623",AUBURN GRESHAM,21.0,41.7354001,-87.6713748942623
"MORTGAGE ELECTRONIC REGISTRATION SYSTEM INC, C/O GENPACT REGISTERED AGENT INC ",21DT000539,T000207072,2021-02-03,3/29/2021,5101 S ELLIS ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,5101 S ELLIS,"41.8020494,-87.6011127521022",HYDE PARK,5.0,41.8020494,-87.6011127521022
"MORTGAGE ELECTRONIC REGISTRATION SYSTEM INC, C/O GENPACT REGISTERED AGENT INC ",21DT000593,T000207131,2021-02-06,4/5/2021,2357 W CONGRESS ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2357 W CONGRESS,"41.8747862,-87.6860156003921",NEAR WEST SIDE,28.0,41.8747862,-87.6860156003921
"MORTGAGE ELECTRONIC REGISTRATION SYSTEMSC, C/O GENPACT REGISTERED AGENT INC ",21DT000592,T000207130,2021-02-06,4/5/2021,2148 W MONROE ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2148 W MONROE ST,"41.88017355,-87.68097463690522",NEAR WEST SIDE,27.0,41.88017355,-87.68097463690522
"MORTGAGE ELECTRONIC REGISTRATION SYSTEMS, C/O GENPACT REGISTERED AGENT INC ",21DT001043,T000207173,2021-02-24,4/19/2021,1837 N DAYTON ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,1837 N DAYTON ST,"41.914893750000005,-87.64932609214542",LINCOLN PARK,43.0,41.914893750000005,-87.64932609214542
"MORTGAGE ELECTRONIC REGISTRATION SYSTEMS INC, C/O GENPACT REGISTERED AGENT INC ",21DT000594,T000207126,2021-02-05,4/5/2021,4501 S GREENWOOD ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,4501 S GREENWOOD,"41.813133,-87.599227",KENWOOD,4.0,41.813133,-87.599227
"MORTGAGE ELECTRONIC REGISTRATION SYSTEMS INC, C/O GENPACT REGISTERED AGENT INC ",21DT001044,T000207174,2021-02-25,4/19/2021,1670 N BISSELL ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,1670 N BISSELL ST,"41.91256885,-87.65063580694175",LINCOLN PARK,43.0,41.91256885,-87.65063580694175
"MORTGAGE ELECTRONIC REGISTRATION SYSTEMS INC, C/O GENPACT REGISTERED AGENT INC ",21DT001044,T000207174,2021-02-25,6/11/2021,1670 N BISSELL ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,1670 N BISSELL ST,"41.91256885,-87.65063580694175",LINCOLN PARK,43.0,41.91256885,-87.65063580694175
"MO SEVEN, LLC C/O STEVEN RANDALL ",22DS04298M,QTU5B2L,2022-02-09,3/16/2022,6137 S THROOP ST,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,6137 S THROOP ST,"41.7821373,-87.6568271",WEST ENGLEWOOD,16.0,41.7821373,-87.6568271
"MPOWER ENERGY LLC, C/O BUSINESS FILINGS INCORPORATED ",22DT001125,T000212470,2022-01-31,4/4/2022,2435 N ASHLAND ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2435 N ASHLAND,"41.926168450000006,-87.66788685",LINCOLN PARK,32.0,41.926168450000006,-87.66788685
"MR 6834 WESTERN LLC, ",22DT000836,T000205407,2022-01-10,3/14/2022,6868 N WESTERN ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,6868 N WESTERN,"42.0065875,-87.69048819258234",WEST RIDGE,50.0,42.0065875,-87.69048819258234
MULICA WALTER,21DS20723M,QTUGFGL,2021-02-24,7/15/2021,3956 W BELMONT AVE,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,3956 W BELMONT AVE,"41.939184996701925,-87.72644827044205",AVONDALE,30.0,41.939184996701925,-87.72644827044205
MULLIGAN TOM,22DT001108,T000206895,2022-02-03,5/23/2022,924 N CLARK ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,924 N CLARK,"41.8995506,-87.63187427600926",NEAR NORTH SIDE,2.0,41.8995506,-87.63187427600926
MUSA KAMARA,21DT001203,T000207116,2021-02-22,5/3/2021,4523 S VINCENNES ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,4523 S VINCENNES,"41.81235005,-87.61360675078771",GRAND BOULEVARD,3.0,41.81235005,-87.61360675078771
MUSILLAMI JOSEPH,20DT000858,T000192422,2020-02-07,12/7/2020,9225 S BALTIMORE ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,9225 S BALTIMORE,"41.72791500354528,-87.54833404139556",SOUTH CHICAGO,10.0,41.72791500354528,-87.54833404139556
"MV REAL ESTATE INVESTMENTS LLC, C/O JOSEPH R. ZICCARDI ",22DT001356,T000211331,2022-01-26,4/11/2022,7917 S EUCLID ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,7917 S EUCLID,"41.75101875,-87.57690942321184",SOUTH CHICAGO,8.0,41.75101875,-87.57690942321184
NAIR SARJ,22DT001309,T000205442,2022-01-30,4/18/2022,2703 W TOWHY ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2703 W TOUHY,"42.012036056134356,-87.69755453008825",WEST RIDGE,50.0,42.012036056134356,-87.69755453008825
"NATIONAL TAX SERVICE L L C, C/O ILLINOIS CORPORATION SERVICE C ",22DT001257,T000211931,2022-02-07,4/18/2022,5024 S KEDVALE ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,5024 S KEDVALE,"41.802083431809,-87.727198717849",ARCHER HEIGHTS,14.0,41.802083431809,-87.727198717849
"NATIONWIDE REO, LLC C/O ELIAS SALTO ",22DS04158M,QTU48LL,2022-02-05,3/16/2022,5744 S SANGAMON ST,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,5744 S SANGAMON ST,"41.7892498,-87.64892797912967",ENGLEWOOD,16.0,41.7892498,-87.64892797912967
NEAR NORTH LAND TRUST ,21DT000560,T000207082,2021-02-05,3/29/2021,2428 W MADISON ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2428 W MADISON ST,"41.8813156,-87.68761889727986",NEAR WEST SIDE,27.0,41.8813156,-87.68761889727986
"NEBEL INC, C/O MAURICE BIRT ",21DT001086,T000206589,2021-02-20,4/26/2021,801 W MADISON ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,801 W MADISON ST,"41.881652,-87.648665",NEAR WEST SIDE,27.0,41.881652,-87.648665
"NEPTUNE STAR INC, C/O SOHAIL ASMAL ",21DT000705,T000203702,2021-02-08,4/12/2021,1151 W TAYLOR ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,1151 W TAYLOR ST,"41.86929375,-87.65644262754267",NEAR WEST SIDE,25.0,41.86929375,-87.65644262754267
"NEXT BRONZEVILLE LLC, C/O ILLINOIS CORPORATION SERVICE CO ",22DT001575,T000207486,2022-02-09,5/2/2022,340 E 35TH ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,340 E 35TH ST,"41.83118935197544,-87.61791692047072",DOUGLAS,4.0,41.83118935197544,-87.61791692047072
"NEXT BRONZEVILLE LLC, C/O ILLINOIS CORPORATION SERVICE CO ",22DT001578,T000207487,2022-02-09,5/2/2022,329 E 35TH ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,329 E 35TH ST,"41.830902550000005,-87.61791026981903",DOUGLAS,4.0,41.830902550000005,-87.61791026981903
NJIE MUSTAPHA,22DS04244M,QTU48UL,2022-02-05,3/16/2022,1953 W 63RD ST,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,1953 W 63RD ST,"41.779114449999994,-87.67352997909461",WEST ENGLEWOOD,15.0,41.779114449999994,-87.67352997909461
NORNAT XI INC D/B/A MCDONALD'S #6113 ,20DT001657,T000196048,2020-02-14,2/1/2021,70 E GARFIELD ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,70 E GARFIELD,"41.7950291,-87.62295673561042",WASHINGTON PARK,3.0,41.7950291,-87.62295673561042
NORTHERN ASSOCIATES INC. C/O SUBASH C MALHOTRA ,21DS19335M,QTUFPYL,2021-02-11,7/7/2021,7059 S STATE ST,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,7059 S STATE ST,"41.7658084,-87.6245313",GREATER GRAND CROSSING,6.0,41.7658084,-87.6245313
"NOVOGRODER/EAST 71 STREET, LLC C/O GEORGE NOVOGRODER ",22DS02242M,QTU3YHL,2022-01-05,2/9/2022,51 E 71ST ST,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,51 E 71ST ST,"41.7652968,-87.62270886858107",GREATER GRAND CROSSING,6.0,41.7652968,-87.62270886858107
"OAKWOOD SHORES PHASE 2A GP LLC, C/O ILLINOIS CORPORATION SERVICE C ",21DT000626,T000207138,2021-02-09,4/5/2021,649 E 37TH ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,649 E 37TH ST,"41.8272792,-87.60953607862959",OAKLAND,4.0,41.8272792,-87.60953607862959
"OCCIDENTAL CHEMICAL CORPORATION, C/O C T CORPORATION SYSTEM ",22DT001258,T000211932,2022-02-07,4/18/2022,4201 W 69TH ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,4201 W 69TH ST,"41.7666485,-87.72752314546726",WEST LAWN,13.0,41.7666485,-87.72752314546726
"OMD DEVELOPMENT LLC, C/O STEVEN ELLIOTT MOLTZ ",23DT000457,T000218957,2023-02-01,3/20/2023,3033 N WESTERN ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,3033 N WESTERN,"41.9369297,-87.68761828963243",NORTH CENTER,32.0,41.9369297,-87.68761828963243
ONYENIBEJI CHRISTIAN,22DS04301M,QTU5CGL,2022-02-09,6/21/2022,6426 S SANGAMON ST,10-8-180    Snow and ice removal.,Default,500.0,STRTSAN,6426 S SANGAMON ST,"41.77708255,-87.64864536568793",ENGLEWOOD,16.0,41.77708255,-87.64864536568793
OREILLY AUTO ENTERPRISES C/O C T CORPORATION SYSTEM ,21DT000689,T000203754,2021-02-10,5/3/2021,2806 N CICERO ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2806 N CICERO,"41.932608479330696,-87.746746395839",BELMONT CRAGIN,31.0,41.932608479330696,-87.746746395839
"O REILLY AUTO ENTERPSISES LLC, C/O C T CORPORATION SYSTEM ",22DT001202,T000212989,2022-01-31,4/11/2022,2503 W CERMAK RD,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2503 W CERMAK RD,"41.85192563694717,-87.6881631077086",SOUTH LAWNDALE,28.0,41.85192563694717,-87.6881631077086
ORIGINAL PAKIZA INC ,20DT001656,T000196047,2020-02-14,2/1/2021,1009 N ORLEANS ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,1009 N ORLEANS ST,"41.90094175,-87.63716963966175",NEAR NORTH SIDE,27.0,41.90094175,-87.63716963966175
ORIGINAL PAZIKA INC C/O AAMIR DAWOOD ,20DT001656,T000196047,2020-02-14,2/1/2021,1009 N ORLEANS ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,1009 N ORLEANS ST,"41.90094175,-87.63716963966175",NEAR NORTH SIDE,27.0,41.90094175,-87.63716963966175
ORTEGA JUAN,21DT001009,T000203836,2021-02-02,5/3/2021,2800 S ST LOUIS ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2800 S ST LOUIS,"41.840631099999996,-87.7125066",SOUTH LAWNDALE,22.0,41.840631099999996,-87.7125066
OSWALD MOWATT,21DT000736,T000208115,2021-02-05,3/29/2021,2011 E 75TH ST,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,2011 E 75TH ST,"41.75855185,-87.575766333068",SOUTH SHORE,8.0,41.75855185,-87.575766333068
PAGE JOHN AND ANDREA,21DT000543,T000206520,2021-02-05,3/29/2021,546 W FULLERTON ,10-8-180    Snow and ice removal.,Default,500.0,TRANPORT,546 W FULLERTON,"41.9258046,-87.64329405201491",LINCOLN PARK,43.0,41.9258046,-87.64329405201491
